,Time,Yaw,Pitch,Roll
63,2018-10-09 01:50:22.500,-3.4070217417450697,-4.106779991382448,34.59557029411634
64,2018-10-09 01:50:22.800,-3.4058895138710352,-4.10910968408319,34.59511472340455
65,2018-10-09 01:50:23.100,-3.4074312268956497,-4.040057589194231,34.59128130809161
66,2018-10-09 01:50:23.300,-3.4049103118855615,-4.044557400432892,34.59099050060965
67,2018-10-09 01:50:23.600,-3.4046960996579676,-4.04661573914595,34.59069841362712
68,2018-10-09 01:50:23.900,-3.4048870373308646,-4.0437185575060175,34.590615970008415
69,2018-10-09 01:50:24.100,-3.4068968309802585,-3.9752808493314795,34.586571342414324
70,2018-10-09 01:50:24.400,-3.406957641615327,-3.9736085797899285,34.58654751556316
71,2018-10-09 01:50:24.700,-3.4053156505844324,-3.9775099613571867,34.58610789068756
72,2018-10-09 01:50:25.000,-3.4060034338151284,-3.9115622015797515,34.582253621045304
73,2018-10-09 01:50:25.200,-3.402842177358171,-3.917278352754782,34.58270542465929
74,2018-10-09 01:50:25.500,-3.404436269000108,-3.9144094293817644,34.58234067365829
75,2018-10-09 01:50:25.800,-3.4050050875540805,-3.913299920210173,34.5826390982876
76,2018-10-09 01:50:26.000,-3.404692060961302,-3.8494535266163026,34.579422541549796
77,2018-10-09 01:50:26.300,-3.401813660952696,-3.8554961373420427,34.57918526408642
78,2018-10-09 01:50:26.600,-3.404278908367286,-3.8504305969582644,34.57965629208613
79,2018-10-09 01:50:26.800,-3.4045197840044326,-3.8493843887597716,34.579949741485876
80,2018-10-09 01:50:27.100,-3.402449333575086,-3.7898576997569964,34.57589318460442
81,2018-10-09 01:50:27.400,-3.403382123842653,-3.788935624998753,34.576012565766376
82,2018-10-09 01:50:27.700,-3.4032585230065022,-3.789170828297894,34.575511170081974
83,2018-10-09 01:50:27.900,-3.404020588624757,-3.787732126936082,34.57562189445116
84,2018-10-09 01:50:28.200,-3.4046099267001724,-3.7231538387383467,34.57180545265146
85,2018-10-09 01:50:28.500,-3.4043340436056755,-3.725132150870261,34.571747944747976
86,2018-10-09 01:50:28.700,-3.4050870684318046,-3.723960190133673,34.571942689966725
87,2018-10-09 01:50:29.000,-3.4059933271125487,-3.6586336354656375,34.56833539008615
88,2018-10-09 01:50:29.300,-3.4059183028460582,-3.658854985710109,34.56786864332908
89,2018-10-09 01:50:29.500,-3.4058587956629296,-3.6601973707657938,34.567624858074
90,2018-10-09 01:50:29.800,-3.403790365935162,-3.663669523261734,34.56704222083234
91,2018-10-09 01:50:30.100,-3.405546668543992,-3.5966713026503245,34.56333533275677
92,2018-10-09 01:50:30.400,-3.405366467019602,-3.5975831901917372,34.56297288306952
93,2018-10-09 01:50:30.600,-3.4069759967932605,-3.595061165224439,34.56231903302955
94,2018-10-09 01:50:30.900,-3.4077379366572056,-3.5939372474859796,34.56209697432442
95,2018-10-09 01:50:31.200,-3.403801120787598,-3.5358714065098926,34.557408843007046
96,2018-10-09 01:50:31.400,-3.4049326144864676,-3.534462182520813,34.5566819326726
97,2018-10-09 01:50:31.700,-3.407928910336397,-3.528598335866301,34.55622824458738
98,2018-10-09 01:50:32.000,-3.405379879527517,-3.4705375227410165,34.55202420358648
99,2018-10-09 01:50:32.200,-3.4066504780038773,-3.467760931433195,34.551585769907895
100,2018-10-09 01:50:32.500,-3.403959213958437,-3.4739463272121247,34.55074287542872
101,2018-10-09 01:50:32.800,-3.4044878737479776,-3.473235217243765,34.55017321571944
102,2018-10-09 01:50:33.100,-3.4070611912245328,-3.404133647090385,34.54642767283936
103,2018-10-09 01:50:33.300,-3.4068107424976084,-3.406055788092035,34.54567392009516
104,2018-10-09 01:50:33.600,-3.4034497776148775,-3.4130266284389816,34.54532250252648
105,2018-10-09 01:50:33.900,-3.4056397105833502,-3.408059900125889,34.545184557394784
106,2018-10-09 01:50:34.100,-3.404492463515868,-3.3458564842681464,34.54082798606823
107,2018-10-09 01:50:34.400,-3.4051238575668092,-3.343793060949968,34.54082110001811
108,2018-10-09 01:50:34.700,-3.4050887743580933,-3.3444292119400076,34.53959739930245
109,2018-10-09 01:50:34.900,-3.4034951661111874,-3.346497632689956,34.539436087515874
110,2018-10-09 01:50:35.200,-3.4027164183822975,-3.2837324835928916,34.534822135499624
111,2018-10-09 01:50:35.500,-3.404796155359825,-3.2799842552424896,34.53565119272205
112,2018-10-09 01:50:35.800,-3.4029184475834735,-3.283294270468323,34.53460523700555
113,2018-10-09 01:50:36.000,-3.4030775467343837,-3.21898704544698,34.53097278061086
114,2018-10-09 01:50:36.300,-3.402792357256962,-3.218720326362357,34.53066489361251
115,2018-10-09 01:50:36.600,-3.4044450616666864,-3.2168392626099713,34.53080996098774
116,2018-10-09 01:50:36.800,-3.4042614100949318,-3.215513938285015,34.5310338758563
117,2018-10-09 01:50:37.100,-3.401804869285981,-3.1563420698634297,34.52698955360913
118,2018-10-09 01:50:37.400,-3.4030470460731013,-3.1538345758119855,34.527013388710834
119,2018-10-09 01:50:37.600,-3.4026858529992494,-3.154453199703131,34.52687716068266
120,2018-10-09 01:50:37.900,-3.403571016479703,-3.152596692557807,34.52698501348608
121,2018-10-09 01:50:38.200,-3.4021176321522795,-3.091879867416167,34.52345513129283
122,2018-10-09 01:50:38.500,-3.402318747720059,-3.0906491009671875,34.52329030534292
123,2018-10-09 01:50:38.700,-3.4017713181994673,-3.092309077207815,34.52333697194643
124,2018-10-09 01:50:39.000,-3.4013374719023317,-3.027717164392934,34.519664656536385
125,2018-10-09 01:50:39.300,-3.4003274929227887,-3.0298826703169373,34.519687745725136
126,2018-10-09 01:50:39.500,-3.401342725988698,-3.0271448352753203,34.51972076909087
127,2018-10-09 01:50:39.800,-3.40065123284195,-3.02976250285637,34.52007031298682
128,2018-10-09 01:50:40.100,-3.4019015378866886,-2.9613737654436467,34.51621883674858
129,2018-10-09 01:50:40.300,-3.3996017715413203,-2.9659691195809,34.51636692511134
130,2018-10-09 01:50:40.600,-3.3985563680013087,-2.967413608569145,34.51708319633353
131,2018-10-09 01:50:40.900,-3.3998296687221656,-2.9646172510152313,34.51675412106396
132,2018-10-09 01:50:41.200,-3.397432280174108,-2.905387842899377,34.513273439744516
133,2018-10-09 01:50:41.400,-3.4009801594562585,-2.8980264654615726,34.513865083978125
134,2018-10-09 01:50:41.700,-3.3996132260346914,-2.9014346436541807,34.51401369457767
135,2018-10-09 01:50:42.000,-3.398380015610193,-2.8390718907941075,34.51039526029668
136,2018-10-09 01:50:42.200,-3.4001832588529157,-2.835573506390795,34.51093893909691
137,2018-10-09 01:50:42.500,-3.398457119129504,-2.8391664001436725,34.51036020231607
138,2018-10-09 01:50:42.800,-3.401603414465459,-2.8320472786005686,34.51089501364223
139,2018-10-09 01:50:43.000,-3.3981189421234546,-2.7736951749903413,34.50750604146669
140,2018-10-09 01:50:43.300,-3.400923811330625,-2.768461903312659,34.50769304459606
141,2018-10-09 01:50:43.600,-3.398974612718479,-2.771874009788046,34.50755575454966
142,2018-10-09 01:50:43.900,-3.3992727051862195,-2.7709430846335126,34.50783765713534
143,2018-10-09 01:50:44.100,-3.397885023611468,-2.7103133289275907,34.50396389838512
144,2018-10-09 01:50:44.400,-3.3985567955376252,-2.7082680386985114,34.50432357171609
145,2018-10-09 01:50:44.700,-3.3998066622352754,-2.7062201883861117,34.504594067745614
146,2018-10-09 01:50:44.900,-3.3976687190768393,-2.7112197248828003,34.50499741493052
147,2018-10-09 01:50:45.200,-3.3976991981689393,-2.6465087970890333,34.50148888318402
148,2018-10-09 01:50:45.500,-3.3999591594745486,-2.6424616793370777,34.50177324351442
149,2018-10-09 01:50:45.700,-3.4005262832793814,-2.640405993610244,34.501500299007326
150,2018-10-09 01:50:46.000,-3.396070658795175,-2.5866424177404523,34.49802967179299
151,2018-10-09 01:50:46.300,-3.4000483805572626,-2.5779271297073247,34.49815777846967
152,2018-10-09 01:50:46.600,-3.3964815241442388,-2.584751132426321,34.49803976944814
153,2018-10-09 01:50:46.800,-3.398534940951812,-2.58100763317022,34.49800868544479
154,2018-10-09 01:50:47.100,-3.398461742555203,-2.516475203842129,34.4940629436531
155,2018-10-09 01:50:47.400,-3.400649846831425,-2.511985861445011,34.49449495909545
156,2018-10-09 01:50:47.600,-3.39918197608686,-2.5162636555422653,34.49394722360805
157,2018-10-09 01:50:47.900,-3.3965996393824307,-2.520431582457327,34.49455087101187
158,2018-10-09 01:50:48.200,-3.3956293208787414,-2.459660115040411,34.49078115593013
159,2018-10-09 01:50:48.400,-3.3963675938650915,-2.4586510566822892,34.49105882584301
160,2018-10-09 01:50:48.700,-3.3951947466082,-2.4595905672836658,34.49102470808666
161,2018-10-09 01:50:49.000,-3.395504064410637,-2.3952215828528263,34.48733492443751
162,2018-10-09 01:50:49.300,-3.3969843046030923,-2.393230825709436,34.4871510666855
163,2018-10-09 01:50:49.500,-3.3980719558709054,-2.390464563970633,34.48749342643048
164,2018-10-09 01:50:49.800,-3.398736976820087,-2.3894296545317415,34.48789061368732
165,2018-10-09 01:50:50.100,-3.3973560915425622,-2.3283776206968634,34.48424445409427
166,2018-10-09 01:50:50.300,-3.3966256510168984,-2.330301430218052,34.484350492131895
167,2018-10-09 01:50:50.600,-3.3956053262563604,-2.3311177208888583,34.48401518530928
168,2018-10-09 01:50:50.900,-3.395555400429614,-2.3313427049956177,34.48454433560972
169,2018-10-09 01:50:51.100,-3.3977769644243514,-2.263417556637631,34.48066160593241
170,2018-10-09 01:50:51.400,-3.3952276031966644,-2.268055165229587,34.481075382755705
171,2018-10-09 01:50:51.700,-3.3950719779221763,-2.2696515910980146,34.481128861976906
172,2018-10-09 01:50:52.000,-3.395922447710324,-2.2028346103646004,34.47683522104769
173,2018-10-09 01:50:52.200,-3.395594649320262,-2.204333257835779,34.47753089510574
174,2018-10-09 01:50:52.500,-3.394118932992464,-2.2066121085207975,34.47738670088734
175,2018-10-09 01:50:52.800,-3.396288553442706,-2.203677675607951,34.477473743186856
176,2018-10-09 01:50:53.000,-3.394864808998412,-2.141705441651123,34.47376692684131
177,2018-10-09 01:50:53.300,-3.3935032018030955,-2.144109590541871,34.47385941200261
178,2018-10-09 01:50:53.600,-3.394722915700933,-2.1424676558620614,34.47349397600348
179,2018-10-09 01:50:53.800,-3.3952708185899696,-2.1423733426090026,34.47363818566563
180,2018-10-09 01:50:54.100,-3.394081254205599,-2.0802000288260714,34.46980201170534
181,2018-10-09 01:50:54.400,-3.3960546614098432,-2.076896537086991,34.46918985678541
182,2018-10-09 01:50:54.700,-3.3961894201875236,-2.0786282855939073,34.469543351500214
183,2018-10-09 01:50:54.900,-3.3960508697094984,-2.0796220161245613,34.46914279455066
184,2018-10-09 01:50:55.200,-3.3960786354905057,-2.0153377331813536,34.4652340140638
185,2018-10-09 01:50:55.500,-3.396550326770019,-2.013689118274183,34.46455647121001
