Time Stamp;Packet Count;Mode;Coment Count;Attitude Valid;System Time;Switch Register;q1 (Main Sensor);q2 (Main Sensor);q3 (Main Sensor);q0 (Main Sensor);q1 (Aux Sensor);q2 (Aux Sensor);q3 (Aux Sensor);q0 (Aux Sensor);Ang Vel X (Main Sensor);Ang Vel Y (Main Sensor);Ang Vel Z (Main Sensor);Ang Vel X (Aux Sensor);Ang Vel Y (Aux Sensor);Ang Vel Z (Aux Sensor);result attitude propagator;result attitude propagator (aux);attitude mode;attitude mode (aux);ACS time;q1 (STS A);q2 (STS A);q3 (STS A);q0 (STS A);time STS A;q1 (STS B);q2 (STS B);q3 (STS B);q0 (STS B);time STS B;Sun Vector X;Sun Vector Y;Sun Vector Z;Magnetic Vector X;Magnetic Vector Y;Magnetic Vector Z;Wheel X Ang Vel;Wheel Y Ang Vel;Wheel Z Ang Vel;Location Vector X;Location Vector Y;Location Vector Z;q1 (Nadir Target);q2 (Nadir Target);q3 (Nadir Target);q0 (Nadir Target);Calculated Magnetic X;Calculated Magnetic Y;Calculated Magnetic Z;q1 (Target Attitude);q2 (Target Attitude);q3 (Target Attitude);q0 (Target Attitude);X Target Ang Vel;Y Target Ang Vel;Z Target Ang Vel;Target Wheel Torque X;Target Wheel Torque Y;Target Wheel Torque Z;System Current;Main Voltage;Batteray Current;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;NCP;Inverted Sum
623.4753;38606;Mode 12;5595;111001011000000;2018-10-09 01:50:17.700;01000011111111110010011100101001;0.6075981;-0.3447526;0.6545853;0.2889437;0.0561009;0.2697510;0.0423815;0.5495510;0.0000000;0.0000166;0.0000166;0.0004144;-0.0003679;-0.0000843;FF;0;3;9;1538905708;0.0000000;0.0000000;0.0000000;1.0000000;0;0.6076017;-0.3447514;0.6545821;0.2889448;1538905280;0.0561837;-0.9385981;-0.3404071;0.0939324;-0.1349855;0.9863843;-6.2812586;451.6137085;-338.7992249;-6641.1708984;1658.8190918;650.3295898;0.1381689;0.7267730;-0.0382631;0.6717486;0.0000007;-0.0000001;0.0000312;0.0000000;0.0000000;0.0000000;1.0000000;0.0000000;0.0000000;0.0000000;-53955964742664192.0000000;-0.0000000;-2700.5644531;2762.7144152;15.9652000;122.4256130;65535;65535;30;732;165;4095;1008;241;4095;74;255;4095;154;386;4095;740;425;4095;769;594;4095;876;712;4095;1128;922;4095;607;313;4032;415;625;3975;44;16;3949;997;854;3905;364;534;3859;357;424;3845;1227;325;3641;585;188;3574;1202;137;3562;80;992;3525;1063;89;3374;553;942;3329;828;583;3284;1103;393;3235;928;336;3162;581;805;3084;1116;811;3084;1198;823;3068;1323;795;3022;1322;382;3021;1045;93;2955;299;267;2902;65278;65278;65278;3ED1
623.7450;38607;Mode 12;5595;111001011000000;2018-10-09 01:50:17.900;01000011111111110010011100101001;0.6075997;-0.3447395;0.6545950;0.2889338;0.0561009;0.2697510;0.0423815;0.5495510;0.0000666;0.0000666;-0.0000333;0.0004144;-0.0003679;-0.0000843;FF;0;3;9;1538905977;0.0000000;0.0000000;0.0000000;1.0000000;0;0.6076010;-0.3447477;0.6545897;0.2889334;1538905780;0.0561837;-0.9385981;-0.3404071;0.0939324;-0.1349855;0.9863843;-6.2812586;451.6378479;-338.7994690;-6641.3056641;1659.1643066;648.0454102;0.1381624;0.7266599;-0.0382864;0.6718709;0.0000007;-0.0000001;0.0000312;0.0000000;0.0000000;0.0000000;1.0000000;0.0000000;0.0000000;0.0000000;-53955964742664192.0000000;-0.0000000;-2700.5644531;2717.4240150;15.9652000;122.6025286;65535;65535;30;732;165;4095;1008;241;4095;74;255;4095;154;386;4095;740;425;4095;769;594;4095;876;712;4095;1128;922;4095;607;313;4032;415;625;3975;44;16;3949;997;854;3905;364;534;3859;357;424;3845;1227;325;3641;585;188;3574;1202;137;3562;80;992;3525;1063;89;3374;553;942;3329;828;583;3284;1103;393;3235;928;336;3162;581;805;3084;1116;811;3084;1198;823;3068;1323;795;3022;1322;382;3021;1045;93;2955;299;267;2902;65278;65278;65278;3E9C
624.0153;38608;Mode 12;5595;111001011000000;2018-10-09 01:50:18.200;01000011111111110010011100101001;0.6075718;-0.3447707;0.6546196;0.2888993;0.0561009;0.2697510;0.0423815;0.5495510;0.0000666;0.0000000;0.0000499;0.0004144;-0.0003679;-0.0000843;FF;0;3;9;1538906248;0.0000000;0.0000000;0.0000000;1.0000000;0;0.6075717;-0.3447722;0.6546156;0.2889073;1538906030;0.0561837;-0.9385981;-0.3404071;0.0939324;-0.1349855;0.9863843;-6.2812586;451.6063232;-338.8038635;-6641.3818359;1659.3610840;646.7431641;0.1381588;0.7265955;-0.0382996;0.6719407;0.0000007;-0.0000001;0.0000312;0.0000000;0.0000000;0.0000000;1.0000000;0.0000000;0.0000000;0.0000000;-53955964742664192.0000000;-0.0000000;-2700.5644531;2717.4240150;15.9652000;121.3641192;65535;65535;30;732;165;4095;1008;241;4095;74;255;4095;154;386;4095;740;425;4095;769;594;4095;876;712;4095;1128;922;4095;607;313;4032;415;625;3975;44;16;3949;997;854;3905;364;534;3859;357;424;3845;1227;325;3641;585;188;3574;1202;137;3562;80;992;3525;1063;89;3374;553;942;3329;828;583;3284;1103;393;3235;928;336;3162;581;805;3084;1116;811;3084;1198;823;3068;1323;795;3022;1322;382;3021;1045;93;2955;299;267;2902;65278;65278;65278;3D96
624.2850;38609;Mode 12;5595;111001011000000;2018-10-09 01:50:18.500;01000011111111110010011100101001;0.6076044;-0.3447456;0.6545897;0.2889286;0.0561009;0.2697510;0.0423815;0.5495510;0.0000000;0.0000333;-0.0000333;0.0004144;-0.0003679;-0.0000843;FF;0;3;9;1538906518;0.0000000;0.0000000;0.0000000;1.0000000;0;0.6076057;-0.3447492;0.6545885;0.2889246;1538906280;0.0545362;-0.9386840;-0.3404382;0.0939324;-0.1349855;0.9863843;-6.2812586;451.6568909;-338.7885742;-6641.5166016;1659.7060547;644.4594727;0.1381523;0.7264824;-0.0383229;0.6720629;0.0000006;-0.0000001;0.0000312;0.0000000;0.0000000;0.0000000;1.0000000;0.0000000;0.0000000;0.0000000;-53955964742664192.0000000;-0.0000000;-2700.5644531;2728.7466151;15.9652000;122.7794443;65535;65535;30;732;165;4095;1008;241;4095;74;255;4095;154;386;4095;740;425;4095;769;594;4095;876;712;4095;1128;922;4095;607;313;4032;415;625;3975;44;16;3949;997;854;3905;364;534;3859;357;424;3845;1227;325;3641;585;188;3574;1202;137;3562;80;992;3525;1063;89;3374;553;942;3329;828;583;3284;1103;393;3235;928;336;3162;581;805;3084;1116;811;3084;1198;823;3068;1323;795;3022;1322;382;3021;1045;93;2955;299;267;2902;65278;65278;65278;3EDD
624.5538;38610;Mode 12;5595;111001011000000;2018-10-09 01:50:18.700;01000011111111110010011100101001;0.6075923;-0.3447510;0.6545939;0.2889384;0.0561009;0.2697510;0.0423815;0.5495510;-0.0001165;0.0000999;-0.0000499;0.0004144;-0.0003679;-0.0000843;FF;0;3;9;1538906786;0.0000000;0.0000000;0.0000000;1.0000000;0;0.6076028;-0.3447489;0.6545932;0.2889208;1538906530;0.0545362;-0.9386840;-0.3404382;0.0939324;-0.1349855;0.9863843;-6.2671719;451.6489563;-338.8005676;-6641.6689453;1660.0996094;641.8510742;0.1381449;0.7263533;-0.0383494;0.6722025;0.0000006;-0.0000001;0.0000312;0.0000000;0.0000000;0.0000000;1.0000000;0.0000000;0.0000000;0.0000000;-53955964742664192.0000000;-0.0000000;-2700.5644531;2762.7144152;15.8696000;122.4256130;65535;65535;30;732;165;4095;1008;241;4095;74;255;4095;154;386;4095;740;425;4095;769;594;4095;876;712;4095;1128;922;4095;607;313;4032;415;625;3975;44;16;3949;997;854;3905;364;534;3859;357;424;3845;1227;325;3641;585;188;3574;1202;137;3562;80;992;3525;1063;89;3374;553;942;3329;828;583;3284;1103;393;3235;928;336;3162;581;805;3084;1116;811;3084;1198;823;3068;1323;795;3022;1322;382;3021;1045;93;2955;299;267;2902;65278;65278;65278;3C31
624.8237;38611;Mode 12;5596;111001011000000;2018-10-09 01:50:19.000;01000011111111110010011100101001;0.6075768;-0.3447616;0.6546168;0.2889059;0.0561009;0.2697510;0.0423815;0.5495510;-0.0000166;0.0000333;-0.0000333;0.0004144;-0.0003679;-0.0000843;FF;0;3;9;1538907056;0.0000000;0.0000000;0.0000000;1.0000000;0;0.6075790;-0.3447642;0.6546162;0.2889000;1538906780;0.0545362;-0.9386840;-0.3404382;0.0939324;-0.1349855;0.9863843;-6.2671719;451.7073975;-338.8221436;-6641.7246094;1660.2465820;640.8762207;0.1381422;0.7263051;-0.0383593;0.6722546;0.0000006;-0.0000001;0.0000312;0.0000000;0.0000000;0.0000000;1.0000000;0.0000000;0.0000000;0.0000000;-53955964742664192.0000000;-0.0000000;-2700.5644531;2819.3274156;15.9652000;121.7179505;65535;65535;30;732;165;4095;1008;241;4095;74;255;4095;154;386;4095;740;425;4095;769;594;4095;876;712;4095;1128;922;4095;607;313;4032;415;625;3975;44;16;3949;997;854;3905;364;534;3859;357;424;3845;1227;325;3641;585;188;3574;1202;137;3562;80;992;3525;1063;89;3374;553;942;3329;828;583;3284;1103;393;3235;928;336;3162;581;805;3084;1116;811;3084;1198;823;3068;1323;795;3022;1322;382;3021;1045;93;2955;299;267;2902;65278;65278;65278;3B37
625.0939;38612;Mode 12;5596;111001011000000;2018-10-09 01:50:19.300;01000011111111110010011100101001;0.6075904;-0.3447590;0.6546082;0.2889004;0.0561009;0.2697510;0.0423815;0.5495510;0.0000000;0.0000000;0.0000166;0.0004144;-0.0003679;-0.0000843;FF;0;3;9;1538907326;0.0000000;0.0000000;0.0000000;1.0000000;0;0.6075913;-0.3447576;0.6546075;0.2889020;1538907030;0.0545362;-0.9386840;-0.3404382;0.0939324;-0.1349855;0.9863843;-6.2671719;451.7603149;-338.8357849;-6641.8759766;1660.6406250;638.2639160;0.1381348;0.7261757;-0.0383859;0.6723944;0.0000005;-0.0000001;0.0000312;0.0000000;0.0000000;0.0000000;1.0000000;0.0000000;0.0000000;0.0000000;-53955964742664192.0000000;-0.0000000;-2700.5644531;3940.2648217;15.8696000;138.5249349;65535;65535;30;732;165;4095;1008;241;4095;74;255;4095;154;386;4095;740;425;4095;769;594;4095;876;712;4095;1128;922;4095;607;313;4032;415;625;3975;44;16;3949;997;854;3905;364;534;3859;357;424;3845;1227;325;3641;585;188;3574;1202;137;3562;80;992;3525;1063;89;3374;553;942;3329;828;583;3284;1103;393;3235;928;336;3162;581;805;3084;1116;811;3084;1198;823;3068;1323;795;3022;1322;382;3021;1045;93;2955;299;267;2902;65278;65278;65278;40F9
625.3642;38613;Mode 12;5596;111001011000000;2018-10-09 01:50:19.500;01000011111111110010011100101001;0.6076052;-0.3447572;0.6545963;0.2888983;0.0561009;0.2697510;0.0423815;0.5495510;0.0000000;-0.0000333;0.0000666;0.0004144;-0.0003679;-0.0000843;FF;0;3;9;1538907597;0.0000000;0.0000000;0.0000000;1.0000000;0;0.6076054;-0.3447493;0.6545966;0.2889071;1538907280;0.0545362;-0.9386840;-0.3404382;0.0939324;-0.1349855;0.9863843;-6.2671719;451.7295837;-338.8244629;-6642.0068359;1660.9842529;635.9829102;0.1381284;0.7260626;-0.0384091;0.6725164;0.0000005;-0.0000001;0.0000312;0.0000000;0.0000000;0.0000000;1.0000000;0.0000000;0.0000000;0.0000000;-53955964742664192.0000000;-0.0000000;-2700.5644531;3940.2648217;15.9652000;138.3480193;65535;65535;30;732;165;4095;1008;241;4095;74;255;4095;154;386;4095;740;425;4095;769;594;4095;876;712;4095;1128;922;4095;607;313;4032;415;625;3975;44;16;3949;997;854;3905;364;534;3859;357;424;3845;1227;325;3641;585;188;3574;1202;137;3562;80;992;3525;1063;89;3374;553;942;3329;828;583;3284;1103;393;3235;928;336;3162;581;805;3084;1116;811;3084;1198;823;3068;1323;795;3022;1322;382;3021;1045;93;2955;299;267;2902;65278;65278;65278;3F53
625.6350;38614;Mode 12;5596;111001011000000;2018-10-09 01:50:19.800;01000011111111110010011100101001;0.6076063;-0.3447590;0.6545908;0.2889064;0.0561009;0.2697510;0.0423815;0.5495510;-0.0000499;-0.0000499;-0.0000499;0.0004144;-0.0003679;-0.0000843;FF;0;3;9;1538907868;0.0000000;0.0000000;0.0000000;1.0000000;0;0.6076003;-0.3447562;0.6546013;0.2888986;1538907530;0.0545362;-0.9386840;-0.3404382;0.0939324;-0.1349855;0.9863843;-6.2698507;451.7500916;-338.8067932;-6642.0810547;1661.1809082;634.6770020;0.1381247;0.7259980;-0.0384224;0.6725862;0.0000005;-0.0000001;0.0000312;0.0000000;0.0000000;0.0000000;1.0000000;0.0000000;0.0000000;0.0000000;-53955964742664192.0000000;-0.0000000;-2700.5644531;3985.5552220;15.8696000;139.4095131;65535;65535;30;732;165;4095;1008;241;4095;74;255;4095;154;386;4095;740;425;4095;769;594;4095;876;712;4095;1128;922;4095;607;313;4032;415;625;3975;44;16;3949;997;854;3905;364;534;3859;357;424;3845;1227;325;3641;585;188;3574;1202;137;3562;80;992;3525;1063;89;3374;553;942;3329;828;583;3284;1103;393;3235;928;336;3162;581;805;3084;1116;811;3084;1198;823;3068;1323;795;3022;1322;382;3021;1045;93;2955;299;267;2902;65278;65278;65278;3AF9
625.9042;38615;Mode 12;5596;111001011000000;2018-10-09 01:50:20.100;01000011111111110010011100101001;0.6076269;-0.3447357;0.6545814;0.2889120;0.0561009;0.2697510;0.0423815;0.5495510;0.0000166;0.0000166;0.0000000;0.0004144;-0.0003679;-0.0000843;FF;0;3;9;1538908137;0.0000000;0.0000000;0.0000000;1.0000000;0;0.6076280;-0.3447385;0.6545787;0.2889128;1538907780;0.0545362;-0.9386840;-0.3404382;0.0939324;-0.1349855;0.9863843;-6.2698507;451.6846008;-338.8204956;-6642.2119141;1661.5245361;632.3962402;0.1381182;0.7258850;-0.0384456;0.6727082;0.0000004;-0.0000000;0.0000312;0.0000000;0.0000000;0.0000000;1.0000000;0.0000000;0.0000000;0.0000000;-53955964742664192.0000000;-0.0000000;-2700.5644531;3985.5552220;15.8696000;139.0556818;65535;65535;30;732;165;4095;1008;241;4095;74;255;4095;154;386;4095;740;425;4095;769;594;4095;876;712;4095;1128;922;4095;607;313;4032;415;625;3975;44;16;3949;997;854;3905;364;534;3859;357;424;3845;1227;325;3641;585;188;3574;1202;137;3562;80;992;3525;1063;89;3374;553;942;3329;828;583;3284;1103;393;3235;928;336;3162;581;805;3084;1116;811;3084;1198;823;3068;1323;795;3022;1322;382;3021;1045;93;2955;299;267;2902;65278;65278;65278;3DAB
626.1745;38616;Mode 12;5596;111001011000000;2018-10-09 01:50:20.400;01000011111111110010011100101001;0.6076042;-0.3447610;0.6545947;0.2888994;0.0561009;0.2697510;0.0423815;0.5495510;-0.0000499;-0.0000166;-0.0000166;0.0004144;-0.0003679;-0.0000843;FF;0;3;9;1538908407;0.0000000;0.0000000;0.0000000;1.0000000;0;0.6076038;-0.3447559;0.6546009;0.2888927;1538908030;0.0545362;-0.9386840;-0.3404382;0.0939324;-0.1349855;0.9863843;-6.2698507;451.7352600;-338.8171387;-6642.3408203;1661.8681641;630.1115723;0.1381117;0.7257718;-0.0384688;0.6728303;0.0000004;-0.0000000;0.0000312;0.0000000;0.0000000;0.0000000;1.0000000;0.0000000;0.0000000;0.0000000;-53955964742664192.0000000;-0.0000000;-2700.5644531;3940.2648217;15.8696000;138.7018506;65535;65535;30;732;165;4095;1008;241;4095;74;255;4095;154;386;4095;740;425;4095;769;594;4095;876;712;4095;1128;922;4095;607;313;4032;415;625;3975;44;16;3949;997;854;3905;364;534;3859;357;424;3845;1227;325;3641;585;188;3574;1202;137;3562;80;992;3525;1063;89;3374;553;942;3329;828;583;3284;1103;393;3235;928;336;3162;581;805;3084;1116;811;3084;1198;823;3068;1323;795;3022;1322;382;3021;1045;93;2955;299;267;2902;65278;65278;65278;39A7
626.4443;38617;Mode 12;5596;111001011000000;2018-10-09 01:50:20.600;01000011111111110010011100101001;0.6075926;-0.3447620;0.6546093;0.2888893;0.0561009;0.2697510;0.0423815;0.5495510;-0.0000333;0.0000333;0.0000166;0.0004144;-0.0003679;-0.0000843;FF;0;3;9;1538908677;0.0000000;0.0000000;0.0000000;1.0000000;0;0.6076001;-0.3447576;0.6546067;0.2888852;1538908280;0.0545362;-0.9386840;-0.3404382;0.0939324;-0.1349855;0.9863843;-6.2961330;451.6916504;-338.8178101;-6642.4687500;1662.2109375;627.8330078;0.1381053;0.7256589;-0.0384920;0.6729521;0.0000004;-0.0000000;0.0000312;0.0000000;0.0000000;0.0000000;1.0000000;0.0000000;0.0000000;0.0000000;-53955964742664192.0000000;-0.0000000;-2700.5644531;3940.2648217;15.8696000;138.8787662;65535;65535;30;732;165;4095;1008;241;4095;74;255;4095;154;386;4095;740;425;4095;769;594;4095;876;712;4095;1128;922;4095;607;313;4032;415;625;3975;44;16;3949;997;854;3905;364;534;3859;357;424;3845;1227;325;3641;585;188;3574;1202;137;3562;80;992;3525;1063;89;3374;553;942;3329;828;583;3284;1103;393;3235;928;336;3162;581;805;3084;1116;811;3084;1198;823;3068;1323;795;3022;1322;382;3021;1045;93;2955;299;267;2902;65278;65278;65278;3BAB
626.7140;38618;Mode 12;5596;111001011000000;2018-10-09 01:50:20.900;01000011111111110010011100101001;0.6076115;-0.3447501;0.6545955;0.2888954;0.0561009;0.2697510;0.0423815;0.5495510;-0.0000333;-0.0000166;-0.0000333;0.0004144;-0.0003679;-0.0000843;FF;0;3;9;1538908947;0.0000000;0.0000000;0.0000000;1.0000000;0;0.6076089;-0.3447488;0.6546021;0.2888879;1538908530;0.0545362;-0.9386840;-0.3404382;0.0939324;-0.1349855;0.9863843;-6.2961330;451.7482605;-338.8191528;-6642.5605469;1662.4564209;626.1999512;0.1381006;0.7255779;-0.0385086;0.6730393;0.0000004;-0.0000000;0.0000312;0.0000000;0.0000000;0.0000000;1.0000000;0.0000000;0.0000000;0.0000000;-53955964742664192.0000000;-0.0000000;-2700.5644531;3940.2648217;15.8696000;138.8787662;65535;65535;30;732;165;4095;1008;241;4095;74;255;4095;154;386;4095;740;425;4095;769;594;4095;876;712;4095;1128;922;4095;607;313;4032;415;625;3975;44;16;3949;997;854;3905;364;534;3859;357;424;3845;1227;325;3641;585;188;3574;1202;137;3562;80;992;3525;1063;89;3374;553;942;3329;828;583;3284;1103;393;3235;928;336;3162;581;805;3084;1116;811;3084;1198;823;3068;1323;795;3022;1322;382;3021;1045;93;2955;299;267;2902;65278;65278;65278;3BA8
626.9859;38619;Mode 12;5596;111001011000000;2018-10-09 01:50:21.200;01000011111111110010011100101001;0.6076213;-0.3447420;0.6545941;0.2888876;0.0561009;0.2697510;0.0423815;0.5495510;0.0000333;0.0000666;0.0000333;0.0004144;-0.0003679;-0.0000843;FF;0;3;9;1538909218;0.0000000;0.0000000;0.0000000;1.0000000;0;0.6076256;-0.3447440;0.6545884;0.2888894;1538909030;0.0528883;-0.9387673;-0.3404684;0.0939324;-0.1349855;0.9863843;-6.2961330;451.7148743;-338.8218384;-6642.6875000;1662.7995605;623.9155273;0.1380942;0.7254646;-0.0385319;0.6731614;0.0000003;-0.0000000;0.0000312;0.0000000;0.0000000;0.0000000;1.0000000;0.0000000;0.0000000;0.0000000;-53955964742664192.0000000;-0.0000000;-2700.5644531;2717.4240150;15.9652000;116.0566505;65535;65535;30;732;165;4095;1008;241;4095;74;255;4095;154;386;4095;740;425;4095;769;594;4095;876;712;4095;1128;922;4095;607;313;4032;415;625;3975;44;16;3949;997;854;3905;364;534;3859;357;424;3845;1227;325;3641;585;188;3574;1202;137;3562;80;992;3525;1063;89;3374;553;942;3329;828;583;3284;1103;393;3235;928;336;3162;581;805;3084;1116;811;3084;1198;823;3068;1323;795;3022;1322;382;3021;1045;93;2955;299;267;2902;65278;65278;65278;3FAB
627.2556;38620;Mode 12;5596;111001011000000;2018-10-09 01:50:21.400;01000011111111110010011100101001;0.6075887;-0.3447596;0.6546257;0.2888635;0.0561009;0.2697510;0.0423815;0.5495510;0.0000832;0.0000499;0.0000333;0.0004144;-0.0003679;-0.0000843;FF;0;3;9;1538909488;0.0000000;0.0000000;0.0000000;1.0000000;0;0.6075909;-0.3447647;0.6546186;0.2888693;1538909281;0.0528883;-0.9387673;-0.3404684;0.0939324;-0.1349855;0.9863843;-6.2961330;451.7352600;-338.8221436;-6642.7954102;1663.0928955;621.9614258;0.1380886;0.7253678;-0.0385517;0.6732658;0.0000003;-0.0000000;0.0000312;0.0000000;0.0000000;0.0000000;1.0000000;0.0000000;0.0000000;0.0000000;-53955964742664192.0000000;-0.0000000;-2700.5644531;2717.4240150;16.0369000;118.8873005;65535;65535;30;732;165;4095;1008;241;4095;74;255;4095;154;386;4095;740;425;4095;769;594;4095;876;712;4095;1128;922;4095;607;313;4032;415;625;3975;44;16;3949;997;854;3905;364;534;3859;357;424;3845;1227;325;3641;585;188;3574;1202;137;3562;80;992;3525;1063;89;3374;553;942;3329;828;583;3284;1103;393;3235;928;336;3162;581;805;3084;1116;811;3084;1198;823;3068;1323;795;3022;1322;382;3021;1045;93;2955;299;267;2902;65278;65278;65278;3DDE
627.5259;38621;Mode 12;5596;111001011000000;2018-10-09 01:50:21.700;01000011111111110010011100101001;0.6076261;-0.3447449;0.6545928;0.2888770;0.0561009;0.2697510;0.0423815;0.5495510;0.0000832;-0.0000166;0.0000166;0.0004144;-0.0003679;-0.0000843;FF;0;3;9;1538909759;0.0000000;0.0000000;0.0000000;1.0000000;0;0.6076229;-0.3447494;0.6545902;0.2888847;1538909531;0.0528883;-0.9387673;-0.3404684;0.0939324;-0.1349855;0.9863843;-6.3201432;451.7789917;-338.8058777;-6642.8857422;1663.3376465;620.3310547;0.1380840;0.7252870;-0.0385683;0.6733529;0.0000003;-0.0000000;0.0000312;0.0000000;0.0000000;0.0000000;1.0000000;0.0000000;0.0000000;0.0000000;-53955964742664192.0000000;-0.0000000;-2700.5644531;2717.4240150;15.9652000;119.4180474;65535;65535;30;732;165;4095;1008;241;4095;74;255;4095;154;386;4095;740;425;4095;769;594;4095;876;712;4095;1128;922;4095;607;313;4032;415;625;3975;44;16;3949;997;854;3905;364;534;3859;357;424;3845;1227;325;3641;585;188;3574;1202;137;3562;80;992;3525;1063;89;3374;553;942;3329;828;583;3284;1103;393;3235;928;336;3162;581;805;3084;1116;811;3084;1198;823;3068;1323;795;3022;1322;382;3021;1045;93;2955;299;267;2902;65278;65278;65278;3C4C
627.8066;38622;Mode 12;5597;111001011000000;2018-10-09 01:50:22.000;01000011111111110010011100101001;0.6076203;-0.3447530;0.6545928;0.2888793;0.0561009;0.2697510;0.0423815;0.5495510;-0.0000166;-0.0000333;0.0000166;0.0004144;-0.0003679;-0.0000843;FF;0;3;9;1538910040;0.0000000;0.0000000;0.0000000;1.0000000;0;0.6076190;-0.3447491;0.6545957;0.2888810;1538909781;0.0528883;-0.9387673;-0.3404684;0.0939324;-0.1349855;0.9863843;-6.3201432;451.7649231;-338.7952271;-6643.0102539;1663.6799316;618.0490723;0.1380775;0.7251738;-0.0385915;0.6734747;0.0000002;-0.0000000;0.0000312;0.0000000;0.0000000;0.0000000;1.0000000;0.0000000;0.0000000;0.0000000;-53955964742664192.0000000;-0.0000000;-2700.5644531;2728.7466151;15.9652000;119.9487942;65535;65535;30;732;165;4095;1008;241;4095;74;255;4095;154;386;4095;740;425;4095;769;594;4095;876;712;4095;1128;922;4095;607;313;4032;415;625;3975;44;16;3949;997;854;3905;364;534;3859;357;424;3845;1227;325;3641;585;188;3574;1202;137;3562;80;992;3525;1063;89;3374;553;942;3329;828;583;3284;1103;393;3235;928;336;3162;581;805;3084;1116;811;3084;1198;823;3068;1323;795;3022;1322;382;3021;1045;93;2955;299;267;2902;65278;65278;65278;3A30
628.0680;38623;Mode 12;5597;111001011000000;2018-10-09 01:50:22.200;01000011111111110010011100101001;0.6076105;-0.3447562;0.6546011;0.2888776;0.0561009;0.2697510;0.0423815;0.5495510;-0.0000832;0.0000499;0.0000000;0.0004144;-0.0003679;-0.0000843;FF;0;3;9;1538910297;0.0000000;0.0000000;0.0000000;1.0000000;0;0.6076181;-0.3447509;0.6546009;0.2888686;1538910031;0.0528883;-0.9387673;-0.3404684;0.0939324;-0.1349855;0.9863843;-6.3201432;451.7714539;-338.7832947;-6643.1352539;1664.0224609;615.7641602;0.1380710;0.7250605;-0.0386147;0.6735967;0.0000002;0.0000000;0.0000312;0.0000000;0.0000000;0.0000000;1.0000000;0.0000000;0.0000000;0.0000000;-53955964742664192.0000000;-0.0000000;-2700.5644531;4030.8456222;15.8696000;139.9402599;65535;65535;30;732;165;4095;1008;241;4095;74;255;4095;154;386;4095;740;425;4095;769;594;4095;876;712;4095;1128;922;4095;607;313;4032;415;625;3975;44;16;3949;997;854;3905;364;534;3859;357;424;3845;1227;325;3641;585;188;3574;1202;137;3562;80;992;3525;1063;89;3374;553;942;3329;828;583;3284;1103;393;3235;928;336;3162;581;805;3084;1116;811;3084;1198;823;3068;1323;795;3022;1322;382;3021;1045;93;2955;299;267;2902;65278;65278;65278;3F5F
628.3346;38624;Mode 12;5597;111001011000000;2018-10-09 01:50:22.500;01000011111111110010011100101001;0.6076137;-0.3447520;0.6546002;0.2888778;0.0561009;0.2697510;0.0423815;0.5495510;-0.0000499;0.0000499;0.0000333;0.0004144;-0.0003679;-0.0000843;FF;0;3;9;1538910567;0.0000000;0.0000000;0.0000000;1.0000000;0;0.6076221;-0.3447465;0.6545970;0.2888741;1538910281;0.0528883;-0.9387673;-0.3404684;0.0939324;-0.1349855;0.9863843;-6.3201432;451.8225098;-338.7746582;-6643.2060547;1664.2182617;614.4575195;0.1380673;0.7249957;-0.0386280;0.6736665;0.0000002;0.0000000;0.0000312;0.0000000;0.0000000;0.0000000;1.0000000;0.0000000;0.0000000;0.0000000;-53955964742664192.0000000;-0.0000000;-2700.5644531;3996.8778220;15.8696000;139.7633443;65535;65535;30;732;165;4095;1008;241;4095;74;255;4095;154;386;4095;740;425;4095;769;594;4095;876;712;4095;1128;922;4095;607;313;4032;415;625;3975;44;16;3949;997;854;3905;364;534;3859;357;424;3845;1227;325;3641;585;188;3574;1202;137;3562;80;992;3525;1063;89;3374;553;942;3329;828;583;3284;1103;393;3235;928;336;3162;581;805;3084;1116;811;3084;1198;823;3068;1323;795;3022;1322;382;3021;1045;93;2955;299;267;2902;65278;65278;65278;3F89
